Longitude,Latitude,Magnitude
-118.73067,38.39183,2.52
-118.7565,38.37683,2.82
-118.75433,38.3785,2.71
-117.8055,36.01917,2.63
-118.73,38.40117,3
-118.05,35.73734,2.71
-118.73267,38.3985,2.73
-118.7385,38.3905,3.89
-118.76133,38.37117,2.67
-118.73483,38.399,3.69
-118.73967,38.39817,3.99
-118.74567,38.39083,3.63
-118.71133,38.40717,2.53
-118.21616,38.30483,3.66
-118.73233,38.38883,2.64
-119.43983,35.5145,2.52
-118.73267,38.39417,4.75
-118.74817,38.379,2.77
-118.7625,38.37467,2.7
-118.73534,38.37033,4.29
-118.74316,38.36083,2.79
-118.76,38.36983,2.59
-118.71716,38.4005,2.87
-118.72517,38.40533,3.16
-118.74683,38.38467,2.6
-118.72867,38.398,2.69
-123.39883,41.0945,2.87
-118.73434,38.40117,2.96
-125.15767,40.73633,2.92
-118.7325,38.41733,2.78
-118.71667,38.41617,2.61
-121.27367,36.6505,2.62
-122.45016,37.601,3.37
-118.82667,37.5245,2.94
-124.36234,41.25033,2.54
-118.73267,38.417,2.6
-118.74667,38.39117,2.82
-117.839,36.38617,2.77
-118.274,35.498,2.71
-118.28367,35.50783,2.84
-116.002,33.2225,2.56
-123.95533,40.81317,3.25
-123.90334,40.80083,2.69
-118.073,39.485,3.3
-118.74717,38.35817,2.63
-121.53117,37.12917,2.54
-117.61083,36.09433,2.59
-122.79433,38.83217,3.38
-116.323,33.02367,3.52
-118.27467,35.5305,2.7
-118.7055,38.41133,3.25
-117.91734,35.98734,2.59
-118.71117,38.40617,2.62
-118.74617,38.40483,2.5
-125.10233,40.355,2.51
-121.053,40.2305,3.28
-117.63883,35.97733,3.17
-122.81734,38.81267,3.9
-118.0265,35.73567,2.85
-118.70583,38.40867,2.79
-125.46783,41.04867,2.63
-118.6905,38.419,4.07
-118.72066,38.40083,3.03
-122.8305,38.83917,2.65
-122.74216,38.81083,2.52
-116.049,33.2285,2.72
-116.401,38.246,3.8
-121.2785,36.76433,2.56
-125.7065,40.38483,2.66
-122.93733,39.46217,3.4
-118.8235,37.4575,2.59
-117.85817,34.02083,3.08
-121.5195,40.0745,2.53
-117.86567,36.403,4.15
-117.866,36.40267,2.66
-117.86633,36.3925,3.64
-117.859,36.4055,2.52
-117.86983,36.39417,3.13
-127.02167,40.44584,2.99
-126.89133,40.49067,3.12
-122.95084,39.49483,2.67
-119.07533,35.071,2.75
-116.25034,32.86333,2.79
-122.93784,39.475,3.2
-122.764,38.7935,2.64
-122.79266,38.82317,3.21
-120.7465,35.623,2.94
-121.595,36.86267,2.69
-116.78267,33.9125,2.64
-116.57784,33.47633,2.6
-118.72433,38.42333,3.62
-122.77617,38.79467,3.34
-118.196,38.31183,3.32
-116.66534,33.98033,2.6
-118.6865,37.3895,3.29
-118.6865,37.39133,2.72
-121.10867,36.59733,2.89
-118.33583,35.99533,2.56
-124.59084,40.3215,2.89
-124.51867,40.3165,2.86
-118.73267,38.40367,2.88
-118.7255,38.41516,3.98
-115.79034,32.72967,3.55
-118.55067,35.3585,3.09
-118.71467,38.4045,2.53
-118.20417,38.29933,2.5
-116.757,33.29517,2.52
-118.72816,38.41833,2.55
-123.17883,39.23,2.92
-118.72483,38.41217,2.7
-123.17934,39.2305,2.54
-120.766,35.54433,2.53
-121.11,36.59683,2.75
-119.322,38.34717,2.89
-123.18183,39.22933,3.74
-123.17367,39.23867,2.52
-119.90583,39.77583,2.89
-120.9935,36.4145,2.85
-118.7245,38.4265,2.74
-118.662,37.9785,2.5
-118.73634,38.41683,2.94
-117.56783,37.21733,2.77
-118.7365,38.40983,3.72
-118.777,37.98267,2.84
-121.32333,35.50517,2.66
-122.25333,37.98017,3.36
-123.027,39.03617,2.84
-119.3005,34.99367,2.51
-119.292,38.283,2.94
-124.26767,41.63617,2.5
-124.30717,41.63117,2.61
-121.36234,36.72867,2.77
-125.27766,40.36417,2.59
-126.24,41.79667,3.05
-118.19167,35.90883,2.68
-118.72083,38.429,3.94
-117.04533,34.22617,3.78
-122.79083,38.8195,2.66
-121.63917,37.25667,3.17
-118.74084,38.41033,3.33
-122.76317,38.792,3.73
-117.077,34.18233,2.64
-118.73867,38.40933,2.62
-118.7335,38.41783,2.66
-117.11467,34.028,2.67
-124.54034,40.32283,2.88
-125.046,40.3895,2.67
-124.58117,40.4,2.53
-116.755,34.21083,3.09
-116.73167,33.63733,2.78
-122.744,38.78483,2.55
-118.2445,33.876,3.43
-120.39733,34.89617,2.81
-125.82716,41.995,2.91
-117.2685,34.095,2.68
-123.57967,41.12217,2.73
-122.80283,38.83533,2.79
-121.10683,35.66933,2.82
-115.7395,32.72083,4.01
-115.77717,32.77817,2.69
-115.7285,32.675,3.41
-119.08434,33.532,3.49
-118.393,35.68317,2.69
-122.56633,38.35767,3.11
-120.67583,36.52817,2.52
-122.74866,38.77533,2.76
-122.7475,38.77817,2.56
-125.68517,41.85767,2.92
-125.23133,41.0325,2.72
-120.193,36.15833,2.87
-116.73833,33.69433,3.58
-121.7275,37.3755,2.98
-124.37767,40.29467,3.69
-121.29283,36.66933,3.14
-121.05817,36.55717,2.5
-115.4165,31.46383,4.44
-116.3755,33.0085,3.52
-119.08517,34.53117,3.32
-126.782,41.882,4.2
-126.79183,41.827,5.25
-124.85983,40.347,2.52
-118.48683,37.9475,2.53
-120.39467,35.05917,2.74
-121.87817,42.20317,2.79
-119.98717,39.31867,2.96
-119.99717,39.32133,2.91
-122.72733,38.74767,2.99
-122.72417,38.74866,2.69
-123.80466,39.45567,2.75
-123.24983,39.33917,2.93
-122.00367,37.8625,2.69
-117.73583,35.926,3.13
-121.61584,36.8785,2.98
-116.23483,34.70533,2.67
-126.56717,40.42883,2.81
-118.72283,38.43683,2.53
-121.57883,36.837,2.54
-124.76984,40.53367,2.55
-122.7115,38.75283,2.77
-122.7155,38.74483,3.26
-120.93183,35.6345,2.62
-118.72433,38.42267,2.77
-121.341,36.74717,2.64
-124.27233,40.593,2.59
-125.79984,40.435,2.79
-120.36933,36.45933,3.19
-118.581,35.1235,2.59
-121.24667,36.63283,2.54
-121.04066,36.46233,2.79
-121.12183,36.6365,3.08
-117.86684,36.40233,2.55
-117.95917,33.06783,3.58
-118.72984,38.417,2.99
-121.29283,36.66516,3.8
-121.28633,36.65833,3
-121.28567,36.65867,2.59
-122.9035,39.38783,2.63
-117.83783,35.3895,3.4
-121.07484,36.49883,2.56
-121.54266,34.7335,2.62
-119.33217,36.87833,2.74
-119.101,38.281,2.51
-120.351,35.79716,2.87
-116.16683,32.80333,4.04
-121.24416,36.63167,2.81
-123.78183,41.32017,2.73
-117.41133,37.15483,2.84
-124.3245,42.28483,2.75
-119.09016,35.01383,2.57
-122.80083,38.8265,2.65
-119.984,39.32133,3.07
-125.58967,40.319,3.33
-121.2765,36.65733,2.69
-121.243,36.63233,2.91
-118.72017,38.43184,2.59
-117.29166,33.9805,2.66
-118.19633,36.115,2.53
-116.93567,33.7675,3.16
-124.94317,40.37783,2.69
-122.25684,37.85966,3.28
-125.49934,40.47567,2.74
-120.95033,34.59417,3.38
-120.23133,36.16,2.66
-120.95333,34.5945,2.6
-125.0465,40.411,2.53
-121.34383,36.74733,3.17
-121.34817,36.74733,2.5
-115.53667,32.959,2.97
-117.64167,35.96867,2.51
-116.46716,38.35217,2.57
-116.57917,33.48367,2.65
-118.51583,35.34667,2.58
-117.76984,36.02517,2.63
-125.57484,40.46684,2.88
-116.16634,32.8025,3.82
-125.26534,40.34083,2.61
-126.08916,40.43033,2.95
-118.24567,33.8715,3.27
-116.08717,33.22867,2.56
-122.90417,38.92967,2.52
-122.65466,38.3175,3.33
-117.84883,36.41733,2.86
-120.07233,39.214,2.59
-118.55083,37.435,2.73
-117.72166,35.89517,2.89
-117.979,35.95933,2.83
-117.7225,35.9215,2.65
-122.7725,38.80367,2.51
-125.85983,40.427,2.99
-124.88583,40.356,2.65
-121.9945,40.0205,2.62
-126.841,40.37667,2.99
-121.32233,40.03917,2.61
-122.65483,38.509,2.68
-122.748,38.79,2.52
-125.23116,40.28433,2.66
-122.90784,39.36183,2.95
-119.20634,34.858,2.63
-124.95866,40.398,3.55
-122.815,38.7995,2.61
-122.41317,42.62033,2.57
-122.40867,42.6255,2.77
-122.407,42.62083,2.8
-117.93733,35.937,2.69
-118.83783,37.4735,2.58
-121.60867,36.87833,2.61
-122.71233,38.77117,2.55
-119.97633,35.89517,2.84
-119.11017,35.00067,2.88
-118.30967,36.26817,2.78
-118.31567,36.27,2.71
-122.09367,37.65717,2.52
-116.60183,36.87533,2.61
-116.293,36.80684,2.81
-117.7675,36.0305,3.13
-120.49416,41.51917,3.37
-122.72,38.7745,2.6
-123.78033,40.04417,2.84
-123.78367,40.0425,2.56
-116.37817,32.18817,4.08
-121.33033,36.7,2.85
-119.03683,37.37817,2.51
-118.4445,37.52983,3.21
-116.93533,33.75817,2.55
-117.80033,37.551,2.5
-118.838,37.47517,2.58
-118.14667,36.13,2.66
-121.47317,36.76417,2.7
-125.16617,41.027,4.1
-124.183,41.27583,2.51
-124.13084,40.36683,2.53
-121.154,36.56333,3.14
-116.6325,36.64417,2.75
-121.1555,36.56417,2.53
-117.76583,33.87983,2.73
-122.7475,38.79133,3.67
-122.7775,38.80483,2.65
-121.182,36.5865,2.68
-117.76783,36.03667,2.76
-118.71167,38.44267,3.75
-118.7175,38.43683,2.58
-121.62383,36.8935,2.94
-118.10733,33.74866,2.84
-123.9375,40.74733,2.71
-117.839,36.374,3.29
-121.01417,36.4375,3.21
-118.17867,38.31433,2.68
-118.33783,39.20016,2.57
-122.14867,37.74383,3.6
-118.87217,37.54567,4.23
-122.151,37.74517,3.38
-118.0175,35.75517,2.77
-121.17467,36.57983,3.24
-121.17717,36.5795,2.54
-121.21067,36.60067,3.34
-118.62783,37.5435,2.5
-124.437,40.3305,2.76
-121.18083,36.58433,4.64
-121.21133,36.60367,2.9
-121.2025,36.60117,3.61
-121.1765,36.57883,2.55
-121.17966,36.58367,3.18
-121.172,36.57683,2.55
-121.1915,36.58883,2.87
-121.2085,36.6045,2.53
-121.19217,36.59333,2.94
-127.0565,41.81217,3.42
-121.2035,36.602,2.94
-121.2,36.59633,2.61
-121.20216,36.6005,2.92
-116.0735,33.16017,2.76
-122.52267,37.7135,2.84
-121.18584,36.58633,2.56
-122.82433,38.8375,2.51
-121.11083,35.73217,3.56
-118.864,37.53867,2.69
-121.11266,35.73017,2.86
-121.116,35.7295,2.55
-118.45634,34.33667,4.23
-118.44783,34.3485,2.94
-119.632,39.07383,2.6
-121.17567,36.57933,2.94
-123.477,40.29733,2.57
-121.1155,36.529,3.11
-118.8605,37.53533,2.53
-118.80733,37.51317,3.27
-118.81167,37.51117,2.5
-121.20517,36.60017,2.74
-123.12267,40.19717,2.74
-124.91133,40.39433,2.53
-125.7685,41.3875,2.91
-124.82,40.384,2.81
-124.62767,40.418,2.63
-118.8165,37.47983,2.61
-124.3775,40.28817,2.51
-121.2095,36.6025,2.72
-119.41317,34.29967,2.51
-118.44817,35.66017,2.79
-124.3945,40.34533,2.79
-118.866,37.54067,2.82
-126.03533,41.856,3.04
-122.80517,38.8045,2.95
-122.8045,38.804,2.8
-117.84233,36.43367,2.51
-121.10917,35.7305,3.56
-125.90067,40.44183,2.94
-127.38734,40.55833,3.42
-122.81533,38.805,2.73
-117.07233,33.95567,4.1
-117.842,33.60933,3.21
-125.86283,40.46333,2.86
-122.80367,38.82583,3.38
-126.23634,39.90816,3.47
-124.67384,40.45733,2.61
-122.8,38.83467,2.7
-127.25784,40.64583,3.29
-118.09834,36.11,2.71
-118.246,35.12833,2.87
-117.76466,36.03217,2.94
-124.48,40.29984,2.6
-123.8575,40.14967,2.62
-121.509,36.78483,2.81
-117.58134,36.11067,3.65
-117.59,36.11483,2.76
-122.77734,38.78933,2.93
-120.05167,33.782,2.52
-117.58383,36.10667,3.08
-121.13633,36.61317,2.5
-117.14467,34.03083,2.7
-119.14967,36.107,2.51
-116.9765,34.29716,2.56
-118.42983,34.4815,3.23
-122.1505,37.75067,3.24
-124.62767,40.415,2.63
-122.38917,38.60317,3.43
-118.83217,37.4665,2.87
-118.809,34.53367,2.91
-122.808,38.589,2.61
-116.9755,34.30133,2.95
-118.031,39.85,3.9
-122.80566,38.818,2.55
-120.56316,39.915,2.89
-122.75784,38.82516,2.53
-121.28616,36.65933,2.67
-117.5975,36.10567,2.78
-122.2115,37.77867,3.08
-119.416,37.64267,3.17
-121.11117,35.7305,2.82
-118.79784,38.89217,4.18
-122.79217,38.81167,2.79
-119.33017,35.56333,2.5
-117.89167,35.9675,2.65
-125.1225,40.33317,2.86
-118.4295,35.4925,2.68
-116.45583,33.48317,3.2
-116.95067,33.80533,3.04
-116.80833,33.19217,2.84
-122.852,38.82533,2.52
-117.85516,36.08583,2.6
-117.54266,36.93967,4.2
-118.3955,35.50367,3.12
-120.359,39.494,2.5
-121.6945,37.3385,2.72
-119.3835,39.52867,2.58
-116.0375,34.712,3.28
-115.96917,32.667,3.04
-117.84917,36.09883,2.6
-118.40417,35.67383,2.53
-116.11733,31.90367,4.25
-121.17167,36.57767,2.58
-122.73766,38.79984,2.62
-118.56316,37.90683,4.03
-118.56517,37.90983,2.7
-120.96983,37.42633,2.88
-116.401,33.00217,3.1
-116.296,34.69867,3.77
-118.865,37.54016,3.21
-122.25267,37.857,3.95
-122.25667,37.86083,3.84
-119.881,35.73417,2.63
-119.148,38.186,2.91
-122.80766,38.83383,2.67
-122.247,37.8525,2.83
-125.14433,40.69517,2.71
-123.06017,39.0515,2.72
-116.4135,33.00183,2.86
-124.28133,40.33683,2.76
-116.162,38.648,3.52
-117.55666,38.617,2.81
-118.91883,37.53767,2.51
-122.003,40.04617,2.55
-121.8915,37.85383,3
-120.4715,39.6055,4.73
-116.13766,33.18783,2.66
-116.04967,33.21133,2.6
-122.2605,37.86666,3.62
-117.401,35.9765,2.86
-120.477,39.60617,3.8
-120.03284,35.94033,3.45
-120.028,35.93517,2.65
-116.39267,32.92883,2.52
-119.525,38.7725,2.76
-117.62534,35.937,2.8
-117.61684,35.67533,4
-116.28867,33.37767,2.89
-126.21533,40.41083,3.94
-120.8,36.23067,2.76
-121.91333,38.1555,2.76
-120.09933,37.48017,2.6
-116.24667,32.90583,2.68
-121.22617,36.61817,2.5
-122.24067,37.846,3.11
-122.80233,38.835,2.59
-118.07233,35.23383,2.82
-122.75017,40.11767,2.74
-121.803,37.10033,2.59
-121.97317,37.57533,2.83
-116.37267,32.92667,2.82
-125.39783,41.04083,2.77
-122.78667,38.81633,2.78
-122.78616,38.8185,3.04
-120.28067,34.69617,2.78
-125.75667,36.38983,4.03
-125.42983,41.0615,2.62
-124.721,40.69983,2.59
-122.82317,38.82,2.58
-118.85616,37.60567,2.5
-118.8385,37.489,2.69
-117.23167,33.96767,2.8
-120.73983,36.7135,2.56
-118.83817,37.48734,3.48
-118.319,36.22433,3.39
-118.8395,37.48667,2.69
-118.50533,38.5895,2.79
-118.28233,35.91917,2.51
-116.4665,33.53433,2.5
-121.33366,36.70267,2.95
-121.33867,36.70433,2.7
-125.21167,40.427,3.15
-124.27866,40.83433,2.76
-118.31533,36.22983,2.82
-119.43684,35.14933,3.05
-122.85333,38.825,2.96
-116.1655,32.799,3.23
-122.7945,38.81067,2.68
-122.79967,38.80933,2.6
-116.245,33.243,3.84
-125.33083,40.3905,2.9
-120.314,35.75667,2.88
-119.5075,38.54367,3.14
-119.50567,38.537,3.49
-124.067,40.547,2.64
-124.4765,41.00883,2.67
-116.56617,33.47567,2.86
-120.14133,39.40733,2.7
-123.56167,38.793,2.7
-121.73833,37.38433,2.72
-122.79234,38.82067,2.62
-121.5655,36.83133,2.93
-121.56167,36.82917,2.8
-121.49216,37.06,2.64
-118.90916,35.90483,2.67
-122.79083,38.82217,2.91
-118.92167,37.57617,2.62
-124.44767,40.3225,2.66
-117.84933,36.13317,2.52
-124.632,40.31417,2.73
-124.53933,40.35317,2.62
-121.56433,36.832,2.81
-122.71416,38.771,2.58
-118.41833,35.518,2.84
-121.56583,36.83333,2.84
-122.08117,39.79167,2.52
-121.6255,37.23933,2.59
-120.33817,39.72733,2.74
-122.69883,38.75083,2.7
-118.87267,38.05117,2.5
-121.18433,36.58717,2.54
-124.62317,40.64783,2.8
-122.72683,38.775,2.83
-118.35516,36.307,2.6
-118.3145,36.2305,2.88
-125.58717,40.41483,4.02
-122.81467,38.80117,3.26
-124.33117,40.45517,3.03
-126.78533,40.26367,3.02
-122.77934,38.8035,2.87
-117.08217,34.0395,2.65
-116.34866,33.00283,2.62
-118.87767,41.39367,2.73
-122.80833,38.79283,2.51
-118.3165,36.22467,2.66
-122.72884,38.493,2.85
-118.871,38.05467,2.55
-121.12583,36.56583,2.99
-121.846,37.5155,2.51
-122.83317,38.8295,2.92
-121.1295,36.56267,2.83
-121.12767,36.56083,3
-117.5785,34.00167,3.64
-121.1265,36.56233,2.71
-118.87133,38.057,2.61
-118.833,37.467,2.63
-121.461,35.57217,2.61
-124.974,40.37417,2.71
-122.26383,37.873,2.75
-120.12366,39.41233,3.05
-116.2815,33.3365,2.72
-118.871,38.05533,2.69
-118.31783,36.22233,2.72
-121.19317,36.58867,2.62
-116.32667,34.00467,3.09
-121.51817,34.7715,2.7
-124.24117,40.34733,2.94
-115.79816,32.86917,2.62
-116.73167,33.61983,2.51
-118.91883,37.54,2.97
-118.61533,35.31116,2.53
-124.42767,40.287,2.64
-122.799,38.83183,2.9
-119.39633,33.2715,3.72
-122.79716,38.81717,2.66
-126.7045,39.733,3
-127.17767,41.03167,3.22
-119.035,37.37517,2.98
-119.817,34.406,2.97
-116.33583,34.00033,3.08
-117.78167,36.09483,2.98
-117.902,35.99467,3.34
-121.13333,40.20733,2.59
-116.06767,33.73783,3.45
-117.656,35.64767,2.73
-116.06633,33.736,2.68
-122.791,38.80684,2.93
-117.66766,35.64283,2.51
-116.07417,33.7415,3.44
-122.76833,38.82084,2.54
-117.894,36.232,2.59
-117.906,36.001,2.56
-127.1765,40.21367,3.21
-121.29833,35.73033,2.53
-121.18134,36.58517,2.54
-124.3535,40.429,3.18
-119.063,35.052,2.56
-118.455,34.341,2.63
-118.83916,37.4995,2.76
-121.2775,36.65767,2.57
-121.2775,36.659,3.15
-115.8035,32.71617,3.2
-124.32816,40.3845,2.51
-122.79916,38.826,2.56
-121.63766,37.25383,2.61
-121.2715,36.65533,2.9
-121.27317,36.657,2.84
-124.7825,40.528,4.28
-123.917,40.74267,2.55
-122.74216,38.78383,2.61
-122.76967,38.78633,3.13
-121.31866,36.68983,2.84
-118.99,37.57784,2.61
-118.8605,37.505,2.83
-118.84084,37.4875,2.94
-118.8005,37.50167,2.77
-122.8185,38.816,2.55
-117.66583,35.7785,2.76
-122.693,38.96933,3.8
-121.68017,36.93533,3.39
-121.683,36.93633,3.22
-121.997,41.03467,3.21
-118.40583,35.54583,2.71
-118.32,36.22433,2.65
-118.317,36.21684,2.84
-118.31767,36.22233,2.98
-122.82516,38.81417,2.96
-122.81633,38.81217,3.28
-118.992,34.493,2.53
-119.96183,39.38467,2.69
-117.8575,40.25483,2.74
-118.32367,36.22017,2.79
-122.80766,38.81867,2.59
-122.79916,38.82516,3.31
-122.80033,38.8195,3
-116.517,33.47317,2.59
-118.745,38.36483,2.9
-125.26067,40.76117,2.79
-119.68266,34.30233,2.55
-121.04567,36.47567,2.58
-116.841,40.10417,2.86
-115.415,33.03967,3.35
-118.48217,37.39783,2.59
-118.31067,36.2235,2.93
-118.3145,36.21833,2.65
-122.74284,38.7895,2.58
-118.31817,36.22066,2.95
-118.31467,36.21867,2.52
-119.1075,35.77567,2.9
-126.60966,43.08484,3.56
-121.13467,36.55,2.96
-120.779,36.20917,2.56
-117.67467,35.76283,2.75
-119.01517,34.92667,2.5
-121.558,36.829,2.79
-121.5585,36.8275,2.71
-116.40767,33.394,2.63
-118.861,39.9855,3.12
-124.449,40.826,2.53
-118.0135,39.79817,2.57
-125.26933,40.95317,2.75
-121.5515,36.82367,2.99
-121.54467,36.82217,2.53
-125.9795,40.4405,3.22
-119.9535,41.33017,3.1
-119.5525,39.42933,2.52
-123.332,39.44167,2.62
-118.37933,35.58633,2.59
-116.1825,32.80917,2.69
-116.111,32.7835,2.79
-120.79317,35.55583,2.68
-117.7185,35.91733,2.93
-123.985,39.65417,2.97
-122.74316,38.79267,4.16
-123.79034,41.14317,5.6
-123.78484,41.15217,2.77
-118.316,36.2145,2.67
-120.222,36.4345,2.71
-116.24767,33.24283,2.85
-124.76366,40.3545,2.91
-118.45583,37.58883,2.8
-118.919,37.53283,2.89
-127.381,43.536,6
-118.454,37.59067,2.5
-122.23283,38.07667,3.55
-122.77817,38.78717,2.81
-122.234,38.07817,3.54
-124.375,40.36617,2.73
-119.57667,40.06917,2.77
-126.05867,41.471,3.07
-121.4185,35.802,2.67
-124.96433,40.347,2.85
-117.52817,35.981,2.52
-122.79433,38.81217,2.62
-118.993,34.49117,2.72
-125.34634,41.48333,2.95
-116.53433,33.46467,2.75
-120.80517,35.5535,2.97
-117.35917,36.03133,2.59
-122.7965,38.5815,2.64
-118.64633,37.15717,2.52
-117.993,36.34783,2.77
-118.7775,38.63667,2.93
-122.76967,38.54517,2.58
-124.31384,40.2795,4.28
-121.03933,36.4695,2.71
-124.3445,40.27583,2.55
-126.6565,41.94783,3.12
-118.7485,38.654,2.95
-121.91016,37.84184,2.89
-117.1715,37.38766,2.52
-124.32066,40.27317,2.95
-119.42033,33.8925,3.02
-123.79333,41.14267,3.73
-121.25233,36.6385,3.15
-121.25233,36.6385,3.42
-121.252,36.63933,2.63
-122.82017,38.81617,2.75
-118.31717,36.22467,2.65
-118.31633,36.217,2.75
-122.806,38.81417,2.74
-121.11034,35.7325,2.91
-118.84967,37.4385,2.74
-121.2605,36.64483,2.57
-125.99184,40.39817,2.89
-118.094,37.5305,2.77
-125.34317,40.339,2.67
-122.30383,37.92683,3.44
-122.31033,37.92683,3.99
-117.78117,36.0305,2.79
-121.86066,38.60667,2.55
-122.81184,38.82133,2.89
-121.44466,35.839,2.81
-125.93134,40.19133,2.66
-116.47034,39.55367,2.84
-121.09617,36.5215,2.54
-122.157,37.36333,2.73
-121.33617,36.70133,2.91
-121.1025,36.55233,2.95
-122.90784,39.39583,2.6
-122.71233,38.76933,2.81
-122.793,38.81067,2.78
-122.57733,39.02117,3.4
-116.13133,33.28067,3.41
-116.17583,33.298,3.22
-117.91183,36.1255,2.54
-124.3925,40.41967,2.56
-122.76633,38.83333,3.08
-118.64567,37.158,2.63
-124.58683,40.41117,3.61
-121.26583,36.65,2.76
-126.26217,40.575,2.94
-121.18933,36.588,2.67
-118.8155,37.469,2.71
-118.70634,38.41,3.76
-118.70617,38.40933,2.74
-122.72283,38.753,2.91
-122.72334,38.7495,2.6
-122.72816,38.751,2.75
-125.72417,40.60783,2.93
-117.9145,36.12983,2.55
-120.216,36.0935,2.66
-118.48033,35.36417,2.55
-120.61533,36.88217,2.63
-125.05267,40.38433,2.59
-122.29867,37.11,2.51
-125.12967,40.75683,2.56
-118.3145,36.22267,2.53
-122.80717,38.82784,2.89
-117.44683,34.14383,3.43
-121.1595,36.56667,2.92
-116.4715,33.01183,3.29
-116.878,33.305,3.48
-116.885,33.312,2.96
-124.838,40.72433,2.72
-118.73867,35.42817,2.77
-125.43217,40.35733,2.96
-122.792,38.8095,2.96
-122.68867,38.958,2.88
-127.05733,40.5275,3.44
-116.8585,33.38567,2.97
-121.1475,35.694,3
-121.12033,36.53617,2.52
-124.08266,40.33,2.76
-116.599,34.0225,2.67
-116.1675,33.86517,3.39
-118.3195,36.2175,2.57
-116.182,33.85067,3.45
-116.18066,33.88983,2.54
-116.16417,33.86817,2.62
-116.1555,33.84967,2.51
-121.63683,37.25817,2.65
-121.63734,37.2565,2.85
-122.80217,38.83267,2.69
-116.169,33.87233,2.75
-121.11867,36.55717,3.69
-121.12083,36.5565,2.56
-124.8365,40.73783,2.86
-117.68183,35.724,2.7
-118.0325,35.74517,2.63
-118.47433,35.3805,2.87
-121.296,40.175,2.59
-116.1845,33.767,2.81
-115.8475,32.75433,3.29
-115.81084,32.66267,3.18
-124.30016,40.5215,2.62
-122.79533,38.81333,2.77
-122.82433,38.841,2.69
-124.17316,40.36783,2.54
-124.34933,40.29083,2.85
-120.02,39.33833,2.81
-125.11667,40.44333,2.82
-124.47833,40.60567,2.63
-116.10983,33.77167,2.59
-127.557,43.593,5.34
-122.80933,38.79867,2.88
-121.28167,36.6605,2.62
-116.475,33.475,3.47
-116.4,33.03983,2.84
-121.62783,36.89167,3.48
-126.37283,40.41317,3.36
-121.62833,36.89383,2.52
-116.472,32.99583,2.56
-123.45583,41.10917,2.74
-120.33517,35.77667,2.83
-124.95966,40.91167,2.6
-118.4,38.52983,2.65
-119.346,35.47617,3.31
-116.405,33.38817,2.73
-124.42216,40.97367,4.15
-117.00784,34.322,2.5
-125.002,40.6595,2.53
-121.4955,36.77817,3.08
-118.31233,36.21133,2.52
-116.39783,33.326,3.44
-118.60516,37.4475,2.69
-120.30466,36.18033,2.66
-117.7245,33.48117,3.79
-116.17433,33.8755,2.51
-122.79483,38.79483,2.7
-122.31866,38.5215,2.67
-116.84116,33.71133,3.27
-116.83633,33.71767,2.66
-117.82117,33.16,2.88
-126.16116,40.41383,2.98
-118.4495,35.47283,2.57
-118.81717,37.627,2.64
-124.98583,40.37683,3.83
-119.30766,35.247,2.93
-117.43166,34.22233,4.05
-122.77333,38.79583,2.76
-124.48833,40.299,2.56
-118.04467,36.1945,2.75
-121.92233,37.54,2.69
-118.81883,37.62634,2.62
-116.47217,33.47333,2.71
-122.7775,38.79016,2.69
-117.955,37.0645,3.02
-122.35367,37.084,2.9
-117.82233,36.02317,2.61
-125.06966,40.42333,2.78
-120.29266,36.18067,2.79
-116.11816,33.77533,2.67
-122.08967,40.77667,2.69
-122.79134,38.81883,2.77
-122.835,38.81433,2.62
-122.76083,38.79567,4.25
-122.776,38.799,3.34
-119.055,40.698,2.72
-123.09317,39.23717,2.97
-121.411,36.8445,2.82
-120.981,35.5865,2.54
-117.92883,36.01433,2.62
-116.39567,33.99917,2.56
-122.77783,38.82516,2.81
-122.70167,38.75083,2.77
-120.58984,36.02283,2.85
-116.42416,34.155,2.91
-115.81483,32.34184,3.77
-125.318,40.36767,2.98
-121.299,40.17233,2.55
-120.52233,36.34867,2.5
-124.4225,40.36583,2.57
-122.72733,41.3765,2.53
-124.58617,40.64833,2.69
-122.825,38.82367,2.72
-124.8025,40.4815,2.61
-122.77567,38.78733,3.9
-122.80016,38.82883,2.65
-116.46283,33.51133,2.5
-117.855,36.09767,2.58
-125.42333,40.39133,4.08
-117.856,36.11083,2.52
-123.54433,39.67484,2.56
-116.8185,33.709,2.86
-116.391,33.3305,3.59
-118.094,37.18967,3.21
-124.15916,40.24667,2.79
-124.98517,40.79417,2.86
-116.50117,33.486,3.43
-119.20934,34.48017,2.91
-119.23217,34.49267,2.83
-118.565,34.96717,3.74
-122.85217,38.82717,2.76
-115.77966,32.77383,3.95
-124.352,40.29183,2.55
-124.29383,40.87317,2.83
-118.13834,39.07317,2.58
-125.60333,40.376,3.05
-124.05517,40.60933,2.73
